uptime,temp_cpu,crit_temp_cpu,temp_gpu,cpu_usage,gpu_usage,ram_usage
1819499,39.66666666666666,100.0,-1,6.2,-1,54.0
1820521,39.333333333333336,100.0,-1,7.7,-1,53.9
1821539,39.0,100.0,-1,15.4,-1,54.1
1822571,40.77777777777778,100.0,-1,28.1,-1,54.0
1823616,42.44444444444444,100.0,-1,28.5,-1,54.3
1824642,41.0,100.0,-1,10.3,-1,54.3
1825663,38.888888888888886,100.0,-1,4.3,-1,54.3
1826684,38.44444444444444,100.0,-1,9.3,-1,54.3
1827704,38.77777777777778,100.0,-1,5.0,-1,54.2
1828725,38.77777777777778,100.0,-1,4.6,-1,54.2
1829744,38.11111111111112,100.0,-1,5.0,-1,54.2
1830761,37.77777777777778,100.0,-1,4.4,-1,54.2
1831779,38.333333333333336,100.0,-1,4.8,-1,54.2
1832795,38.0,100.0,-1,5.0,-1,54.2
1833813,38.22222222222222,100.0,-1,5.4,-1,54.3
1834832,37.77777777777778,100.0,-1,5.1,-1,54.3
1835850,37.55555555555556,100.0,-1,4.6,-1,54.2
1836868,37.55555555555556,100.0,-1,4.9,-1,54.2
1837886,37.55555555555556,100.0,-1,4.6,-1,54.2
1838906,37.55555555555556,100.0,-1,4.6,-1,54.2
1839924,37.55555555555556,100.0,-1,5.0,-1,54.2
1840945,37.11111111111112,100.0,-1,8.4,-1,54.2
1841961,37.22222222222222,100.0,-1,8.4,-1,54.2
1842977,37.11111111111112,100.0,-1,13.3,-1,54.2
1843995,38.11111111111112,100.0,-1,10.0,-1,54.2
1845016,38.77777777777778,100.0,-1,34.0,-1,54.3
1846032,40.77777777777778,100.0,-1,5.1,-1,54.3
1847046,38.11111111111112,100.0,-1,6.0,-1,54.3
1848068,38.0,100.0,-1,9.7,-1,54.3
1849087,39.22222222222222,100.0,-1,26.6,-1,54.4
1850108,39.11111111111112,100.0,-1,24.8,-1,54.3
1851130,41.0,100.0,-1,10.5,-1,54.3
1852148,38.0,100.0,-1,5.9,-1,54.3
1853169,38.44444444444444,100.0,-1,12.2,-1,54.4
1854189,38.0,100.0,-1,4.9,-1,54.3
1855204,38.11111111111112,100.0,-1,4.9,-1,54.3
1856225,38.11111111111112,100.0,-1,4.9,-1,54.3
1857245,38.22222222222222,100.0,-1,7.8,-1,54.3
1858264,37.55555555555556,100.0,-1,14.3,-1,54.3
1859280,37.77777777777778,100.0,-1,5.2,-1,54.2
1860298,37.22222222222222,100.0,-1,5.6,-1,54.2
1861318,37.333333333333336,100.0,-1,4.5,-1,54.3
1862335,38.44444444444444,100.0,-1,33.2,-1,54.3
1863356,39.77777777777778,100.0,-1,24.1,-1,54.3
1864382,38.22222222222222,100.0,-1,6.0,-1,54.3
1865401,37.44444444444444,100.0,-1,10.0,-1,54.2
1866418,38.66666666666666,100.0,-1,24.9,-1,54.3
1867438,39.0,100.0,-1,6.9,-1,54.3
1868457,38.888888888888886,100.0,-1,24.0,-1,54.3
1869475,38.333333333333336,100.0,-1,25.3,-1,54.3
1870493,38.888888888888886,100.0,-1,34.1,-1,54.4
1871505,53.66666666666666,100.0,-1,18.0,-1,54.4
1872520,38.66666666666666,100.0,-1,17.7,-1,54.4
1873541,39.44444444444444,100.0,-1,39.6,-1,54.5
1874559,40.22222222222222,100.0,-1,10.2,-1,54.5
1875577,39.77777777777778,100.0,-1,20.8,-1,54.5
1876597,39.333333333333336,100.0,-1,25.8,-1,54.4
1877614,39.22222222222222,100.0,-1,17.2,-1,54.4
1878638,38.77777777777778,100.0,-1,32.0,-1,54.7
1879660,39.77777777777778,100.0,-1,19.8,-1,54.6
1880681,39.333333333333336,100.0,-1,20.0,-1,54.7
1881696,42.333333333333336,100.0,-1,25.5,-1,54.8
1882713,41.333333333333336,100.0,-1,20.5,-1,54.8
1883746,41.0,100.0,-1,15.7,-1,54.7
1884782,40.888888888888886,100.0,-1,26.9,-1,54.7
1885819,43.0,100.0,-1,27.0,-1,55.0
1886839,58.0,100.0,-1,23.0,-1,55.0
1887857,40.22222222222222,100.0,-1,36.7,-1,55.0
1888873,67.11111111111111,100.0,-1,12.6,-1,55.0
1889892,39.22222222222222,100.0,-1,6.3,-1,54.9
1890912,39.44444444444444,100.0,-1,7.4,-1,54.9
1891929,39.22222222222222,100.0,-1,6.2,-1,54.9
1892947,40.77777777777778,100.0,-1,13.7,-1,54.9
1893966,39.66666666666666,100.0,-1,21.4,-1,54.9
1894994,42.66666666666666,100.0,-1,10.7,-1,54.9
1896011,39.11111111111112,100.0,-1,4.7,-1,54.9
1897031,39.11111111111112,100.0,-1,4.9,-1,54.9
1898051,39.0,100.0,-1,4.6,-1,54.9
1899069,38.77777777777778,100.0,-1,9.2,-1,55.0
1900088,38.77777777777778,100.0,-1,15.0,-1,54.9
1901110,39.11111111111112,100.0,-1,11.1,-1,54.9
1902132,39.44444444444444,100.0,-1,11.4,-1,54.9
1903156,39.44444444444444,100.0,-1,40.0,-1,54.9
1904174,39.44444444444444,100.0,-1,13.8,-1,54.9
1905193,39.44444444444444,100.0,-1,9.9,-1,55.0
1906211,39.11111111111112,100.0,-1,6.8,-1,55.0
1907232,38.77777777777778,100.0,-1,13.7,-1,54.9
1908253,38.66666666666666,100.0,-1,19.0,-1,55.0
1909272,39.66666666666666,100.0,-1,23.4,-1,54.9
1910319,41.333333333333336,100.0,-1,16.0,-1,54.9
1911341,39.11111111111112,100.0,-1,25.8,-1,54.9
1912360,38.66666666666666,100.0,-1,30.6,-1,54.9
1913382,43.0,100.0,-1,9.4,-1,54.9
1914401,40.11111111111112,100.0,-1,12.2,-1,54.9
1915423,39.333333333333336,100.0,-1,28.4,-1,54.9
1916439,43.66666666666666,100.0,-1,18.9,-1,54.9
1917461,40.44444444444444,100.0,-1,26.3,-1,54.9
1918478,50.55555555555556,100.0,-1,10.1,-1,54.9
1919496,40.888888888888886,100.0,-1,11.6,-1,54.9
1920515,39.77777777777778,100.0,-1,6.2,-1,54.9
1921541,40.0,100.0,-1,39.6,-1,54.9
1922563,43.66666666666666,100.0,-1,20.1,-1,55.0
1923585,40.55555555555556,100.0,-1,22.2,-1,55.0
1924606,40.66666666666666,100.0,-1,8.6,-1,55.0
1925621,46.888888888888886,100.0,-1,9.3,-1,55.0
1926636,39.55555555555556,100.0,-1,23.5,-1,55.0
1927655,40.22222222222222,100.0,-1,19.1,-1,55.0
1928673,40.66666666666666,100.0,-1,26.3,-1,55.0
1929694,40.22222222222222,100.0,-1,12.0,-1,54.9
1930712,47.333333333333336,100.0,-1,21.0,-1,55.0
1931727,39.77777777777778,100.0,-1,12.4,-1,55.0
1932746,39.66666666666666,100.0,-1,21.4,-1,54.9
1933766,39.77777777777778,100.0,-1,12.5,-1,54.9
1934790,39.888888888888886,100.0,-1,9.8,-1,54.9
1935812,39.55555555555556,100.0,-1,8.7,-1,55.0
1936833,39.11111111111112,100.0,-1,25.9,-1,55.0
1937846,56.44444444444444,100.0,-1,27.2,-1,55.0
1938859,61.888888888888886,100.0,-1,16.7,-1,55.0
1939879,40.44444444444444,100.0,-1,16.5,-1,55.0
1940902,41.11111111111112,100.0,-1,16.8,-1,55.0
1941941,41.333333333333336,100.0,-1,13.1,-1,55.0
1942986,39.77777777777778,100.0,-1,9.6,-1,55.0
1944002,39.44444444444444,100.0,-1,25.0,-1,55.1
1945021,40.44444444444444,100.0,-1,11.0,-1,55.0
1946040,39.66666666666666,100.0,-1,10.2,-1,54.9
1947061,39.55555555555556,100.0,-1,6.9,-1,54.9
1948080,39.22222222222222,100.0,-1,12.0,-1,54.9
1949097,39.55555555555556,100.0,-1,14.6,-1,54.9
1950111,52.11111111111112,100.0,-1,22.1,-1,55.0
1951121,55.888888888888886,100.0,-1,12.5,-1,55.2
1952131,48.55555555555556,100.0,-1,11.1,-1,55.1
1953138,51.22222222222222,100.0,-1,19.7,-1,55.4
1954146,55.11111111111112,100.0,-1,42.7,-1,55.4
1955169,75.22222222222223,100.0,-1,98.7,-1,55.3
1956192,73.66666666666667,100.0,-1,96.9,-1,55.2
1957218,77.44444444444444,100.0,-1,82.4,-1,55.3
1958236,80.77777777777777,100.0,-1,45.0,-1,55.1
1959251,51.11111111111112,100.0,-1,35.0,-1,55.1
1960275,50.0,100.0,-1,14.2,-1,55.1
1961294,49.77777777777778,100.0,-1,6.9,-1,55.0
1962324,49.22222222222222,100.0,-1,31.7,-1,55.1
1963344,50.66666666666666,100.0,-1,10.2,-1,55.1
1964360,48.55555555555556,100.0,-1,7.0,-1,55.0
1965378,48.0,100.0,-1,5.1,-1,55.0
1966395,46.44444444444444,100.0,-1,4.9,-1,55.0
1967413,45.77777777777778,100.0,-1,7.8,-1,55.0
1968437,45.888888888888886,100.0,-1,5.1,-1,55.0
1969461,45.22222222222222,100.0,-1,12.6,-1,54.9
1970480,45.11111111111112,100.0,-1,5.1,-1,54.9
1971500,44.44444444444444,100.0,-1,35.4,-1,54.9
1972522,50.55555555555556,100.0,-1,18.6,-1,55.0
1973543,44.888888888888886,100.0,-1,30.5,-1,55.0
1974562,44.22222222222222,100.0,-1,5.1,-1,55.0
1975580,44.77777777777778,100.0,-1,4.6,-1,55.0
1976599,43.66666666666666,100.0,-1,5.1,-1,55.0
1977619,43.55555555555556,100.0,-1,5.0,-1,55.0
1978640,42.888888888888886,100.0,-1,9.1,-1,55.0
1979660,43.888888888888886,100.0,-1,23.2,-1,55.0
1980685,44.888888888888886,100.0,-1,17.8,-1,54.9
1981716,43.888888888888886,100.0,-1,17.0,-1,54.9
1982741,44.44444444444444,100.0,-1,13.3,-1,54.9
1983765,43.22222222222222,100.0,-1,17.7,-1,54.9
1984785,43.66666666666666,100.0,-1,19.3,-1,55.0
1985806,42.55555555555556,100.0,-1,23.2,-1,54.9
1986832,43.11111111111112,100.0,-1,10.2,-1,55.0
1987851,42.0,100.0,-1,9.4,-1,55.0
1988874,42.66666666666666,100.0,-1,26.3,-1,55.0
1989898,43.77777777777778,100.0,-1,15.4,-1,54.9
1990918,42.22222222222222,100.0,-1,8.5,-1,54.9
1991943,42.22222222222222,100.0,-1,34.7,-1,55.2
1992963,43.55555555555556,100.0,-1,24.9,-1,55.4
1993977,44.44444444444444,100.0,-1,12.6,-1,55.3
1994994,42.77777777777778,100.0,-1,10.6,-1,55.3
1996015,42.0,100.0,-1,11.5,-1,55.3
1997028,51.66666666666666,100.0,-1,16.0,-1,55.3
1998044,42.55555555555556,100.0,-1,11.3,-1,55.3
1999067,42.55555555555556,100.0,-1,29.4,-1,55.5
2000087,51.77777777777778,100.0,-1,9.8,-1,55.4
2001105,42.11111111111112,100.0,-1,11.4,-1,55.4
2002130,42.11111111111112,100.0,-1,40.5,-1,55.5
2003149,48.0,100.0,-1,11.1,-1,55.4
2004167,42.55555555555556,100.0,-1,9.7,-1,55.4
2005189,42.333333333333336,100.0,-1,10.0,-1,55.4
2006209,42.333333333333336,100.0,-1,13.6,-1,55.4
2007231,42.333333333333336,100.0,-1,19.0,-1,55.5
2008256,41.888888888888886,100.0,-1,18.6,-1,55.5
2009270,49.66666666666666,100.0,-1,14.1,-1,55.5
2010286,42.44444444444444,100.0,-1,20.7,-1,55.5
2011305,43.44444444444444,100.0,-1,20.0,-1,55.6
2012329,42.333333333333336,100.0,-1,17.6,-1,55.6
2013342,47.333333333333336,100.0,-1,10.5,-1,55.5
2014361,42.11111111111112,100.0,-1,14.9,-1,55.5
2015381,42.333333333333336,100.0,-1,15.1,-1,55.6
2016410,41.55555555555556,100.0,-1,29.3,-1,56.1
2017430,43.77777777777778,100.0,-1,11.6,-1,56.2
2018446,41.77777777777778,100.0,-1,22.3,-1,56.2
2019459,49.66666666666666,100.0,-1,15.8,-1,56.2
2020475,42.77777777777778,100.0,-1,34.9,-1,56.2
2021503,44.22222222222222,100.0,-1,28.0,-1,56.3
2022515,48.333333333333336,100.0,-1,5.8,-1,56.2
2023530,42.22222222222222,100.0,-1,6.4,-1,56.2
2024549,41.333333333333336,100.0,-1,4.9,-1,56.2
2025569,41.66666666666666,100.0,-1,5.3,-1,56.1
2026589,41.11111111111112,100.0,-1,7.5,-1,56.1
2027615,41.44444444444444,100.0,-1,16.8,-1,56.1
2028635,41.44444444444444,100.0,-1,7.8,-1,56.1
2029653,41.22222222222222,100.0,-1,8.5,-1,56.1
2030672,41.22222222222222,100.0,-1,8.6,-1,56.1
2031695,41.0,100.0,-1,8.1,-1,56.1
2032714,41.77777777777778,100.0,-1,14.6,-1,56.1
2033724,49.11111111111112,100.0,-1,6.8,-1,56.0
2034739,40.333333333333336,100.0,-1,15.5,-1,56.0
2035759,41.0,100.0,-1,22.5,-1,56.1
2036784,42.55555555555556,100.0,-1,27.3,-1,56.0
2037800,41.44444444444444,100.0,-1,4.6,-1,56.1
2038817,40.11111111111112,100.0,-1,4.5,-1,56.1
2039835,40.11111111111112,100.0,-1,4.6,-1,56.1
2040853,39.66666666666666,100.0,-1,4.4,-1,56.1
2041872,38.888888888888886,100.0,-1,5.0,-1,56.1
2042891,39.55555555555556,100.0,-1,4.5,-1,56.1
2043911,39.44444444444444,100.0,-1,6.0,-1,56.4
2044929,40.333333333333336,100.0,-1,7.4,-1,56.3
2045949,39.44444444444444,100.0,-1,6.0,-1,56.3
2046973,39.333333333333336,100.0,-1,14.2,-1,56.3
2047996,41.66666666666666,100.0,-1,29.9,-1,56.6
2049006,43.66666666666666,100.0,-1,6.3,-1,56.5
2050023,39.44444444444444,100.0,-1,11.3,-1,56.6
2051042,39.44444444444444,100.0,-1,7.6,-1,56.6
2052060,39.11111111111112,100.0,-1,7.5,-1,56.6
2053078,38.888888888888886,100.0,-1,8.0,-1,56.5
2054098,39.55555555555556,100.0,-1,7.5,-1,56.5
2055118,39.333333333333336,100.0,-1,4.7,-1,56.5
2056140,38.888888888888886,100.0,-1,8.6,-1,56.6
2057159,39.0,100.0,-1,6.2,-1,56.6
2058180,39.0,100.0,-1,8.0,-1,56.5
2059205,39.11111111111112,100.0,-1,18.8,-1,56.7
2060223,39.44444444444444,100.0,-1,13.9,-1,56.5
2061243,39.55555555555556,100.0,-1,9.0,-1,56.6
2062261,38.66666666666666,100.0,-1,8.0,-1,56.6
2063282,38.77777777777778,100.0,-1,8.9,-1,56.7
2064306,39.22222222222222,100.0,-1,14.2,-1,56.8
2065330,38.44444444444444,100.0,-1,10.6,-1,56.7
2066353,38.77777777777778,100.0,-1,8.1,-1,56.8
2067376,38.55555555555556,100.0,-1,5.2,-1,56.8
2068399,38.66666666666666,100.0,-1,4.7,-1,56.7
2069425,37.44444444444444,100.0,-1,4.5,-1,56.7
2070447,38.55555555555556,100.0,-1,5.0,-1,56.7
2071468,37.77777777777778,100.0,-1,5.5,-1,56.7
2072489,38.66666666666666,100.0,-1,5.0,-1,56.7
2073507,37.888888888888886,100.0,-1,4.8,-1,56.6
2074529,37.888888888888886,100.0,-1,6.3,-1,56.8
2075551,38.44444444444444,100.0,-1,4.5,-1,56.8
2076570,37.66666666666666,100.0,-1,4.6,-1,56.8
2077593,38.0,100.0,-1,5.2,-1,56.7
2078615,37.11111111111112,100.0,-1,4.6,-1,56.8
2079638,37.55555555555556,100.0,-1,5.5,-1,56.7
2080658,37.55555555555556,100.0,-1,5.0,-1,56.7
2081679,37.77777777777778,100.0,-1,10.8,-1,56.7
2082699,37.66666666666666,100.0,-1,6.2,-1,56.7
2083720,37.11111111111112,100.0,-1,5.4,-1,56.8
2084737,37.11111111111112,100.0,-1,5.3,-1,56.8
2085755,36.888888888888886,100.0,-1,4.6,-1,56.7
2086773,37.333333333333336,100.0,-1,4.6,-1,56.7
2087792,36.888888888888886,100.0,-1,4.6,-1,56.7
